texts_good	texts_bad	field	error_type
In Australia, on the contrary, the agriculture was the least popular sphere where had worked only 4 people: 3 men and 1 woman.	In Australia, on the contrary, the agriculture was the least popular sphere where worked only 4 people: 3 men and 1 woman.	morphology	Tense_choice
In Brazil it is not fluctuated a lot: the difference between the hottest and the coldest temperatures is about five degrees.	In Brazil it is not fluctuated a lot: the difference between the hottest and the coldest temperature is about five degrees.	morphology	Noun_number
In China and the UK the summary cost of the print books was expected to slightly decrease to 4.2 and to 2 billion dollars, respectively, and the cost of eBook was expected to slightly increase, to 1 and 2.3 billion dollars.	In China and the UK the summary cost of the print books will slightly decrease to 4.2 and to 2 billion dollars, respectively, and the cost of eBook will slightly increase, to 1 and 2.3 billion dollars.	morphology	Tense_choice
In China and the UK the summary cost of the print books will slightly decrease to 4.2 and to 2 billion dollars, respectively, and the cost of eBooks will slightly increase, to 1 and 2.3 billion dollars.	In China and the UK the summary cost of the print books will slightly decrease to 4.2 and to 2 billion dollars, respectively, and the cost of eBook will slightly increase, to 1 and 2.3 billion dollars.	morphology	Noun_number
In China and the UK the summary cost of the print books was going to  slightly decrease to 4.2 and to 2 billion dollars, respectively, and the cost of eBook was going to  slightly increase, to 1 and 2.3 billion dollars.	In China and the UK the summary cost of the print books will slightly decrease to 4.2 and to 2 billion dollars, respectively, and the cost of eBook will slightly increase, to 1 and 2.3 billion dollars.	morphology	Tense_choice
In China the  print market was estimated to fall from 4.8 billion to 4,2 billions, although eBook market was to double.	In China the  print market will fall from 4.8 billion to 4,2 billions, although eBook market was to double.	morphology	Tense_choice
In China these features will not almost change. Profit  eBook production in this country will rise  a half billion dollars to one and  production of printed books will drop  4,8 to 4,2 billion US dollars.	In China these features will not almost change. Profit  eBook production in this country will rise  a half billion dollars to one and  production of printed book will drop  4,8 to 4,2 billion US dollars.	morphology	Noun_number
In China we can see lower level of market and in the UK this level the smallest between all countries in 2014 and 2018.	In China we can see lower level of market and in the UK this level the smallest between all country in 2014 and 2018.	morphology	Noun_number
In Chinan , anre was predicted to be an fanll in print manrket annd an smanllest level of eBook manrket thann in oanr countries (0.5 billion dollanrs annd 1 billion dollanrs rescpectively in 2014). In the UK,  anre was predicted to be an increanse in printed book manrket annd an drop in eBook manrket by 2018.	In Chinan , anre will be an fanll in print manrket annd an smanllest level of eBook manrket thann in oanr countries (0.5 billion dollanrs annd 1 billion dollanrs rescpectively in 2014). In the UK,  anre will be an increanse in printed book manrket annd an drop in eBook manrket by 2018.	morphology	Tense_choice
In Chinan , anre was expected to be an fanll in print manrket annd an smanllest level of eBook manrket thann in oanr countries (0.5 billion dollanrs annd 1 billion dollanrs rescpectively in 2014). In the UK,  anre was expected to be an increanse in printed book manrket annd an drop in eBook manrket by 2018.	In Chinan , anre will be an fanll in print manrket annd an smanllest level of eBook manrket thann in oanr countries (0.5 billion dollanrs annd 1 billion dollanrs rescpectively in 2014). In the UK,  anre will be an increanse in printed book manrket annd an drop in eBook manrket by 2018.	morphology	Tense_choice
In China, the difference between these two positions was even more appealing: 0,5 billion US dollars (eBooks) compared to 4,8 billion (printed).	In China, the difference between these two positions is even more appealing: 0,5 billion US dollars (eBooks) compared to 4,8 billion (printed).	morphology	Tense_choice
In China, for print market  was estimated at 4,2 billion US dollars, for eBook market  1 billion US dollars.	In China, for print market  will be 4,2 billion US dollars, for eBook market  1 billion US dollars.	morphology	Tense_choice
In conclusion, I would like to say that parental control will decrease crimes which are committed by teenagers and students.	In conclusion, I would like to say that parental control will decrease crimes which are committed by teenagers and student.	morphology	Noun_number
In the EU a slight rise by 0.4% could be marked.	In the EU a slight rise by 0.4% can be marked.	morphology	Tense_choice
In the EU the percentage of unemployed was 7,5% , and it had increased in 0,4% in 2015.	In the EU the percentage of unemployed was 7,5% , and it increased in 0,4% in 2015.	morphology	Tense_choice
In the EU there was slight increase in unemployment, while in Latin America and the Middle East the rate decreased.	In the EU there is slight increase in unemployment, while in Latin America and the Middle East the rate decreased.	morphology	Tense_choice
